locationId,latitude,longitude,fieldvisitId,activityYear,taxon,SumOfcount,length_mm,SumOfdeltCount,indexClass
13206000,43.66055556,-116.2791667,BRGlen2005,2005,Salmo trutta,1,475,0,Main_VetGlen
13206000,43.66055556,-116.2791667,BRGlen2005,2005,Salmo trutta,1,490,0,Main_VetGlen
13206000,43.66055556,-116.2791667,BRGlen2005,2005,Salmo trutta,1,530,0,Main_VetGlen
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Catostomus macrocheilus,20,0,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Cottus hubbsi,19,0,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Cottus hubbsi,1,50,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Cottus hubbsi,1,55,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Cottus hubbsi,1,60,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Cottus hubbsi,1,85,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Cottus hubbsi,1,90,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Lepomis macrochirus,1,65,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Micropterus salmoides,1,45,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Micropterus salmoides,1,50,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Misgurnus anguillicaudatus,1,115,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Oncorhynchus mykiss,1,85,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Oncorhynchus mykiss,1,95,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Oncorhynchus mykiss,2,100,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Oncorhynchus mykiss,1,105,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Oncorhynchus mykiss,1,110,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Oncorhynchus mykiss,1,125,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Oncorhynchus mykiss,2,130,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Oncorhynchus mykiss,1,135,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Oncorhynchus mykiss,1,205,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Oncorhynchus mykiss,1,255,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Oncorhynchus mykiss,1,385,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Oncorhynchus mykiss,1,430,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Prosopium williamsoni,1,130,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Prosopium williamsoni,1,140,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Prosopium williamsoni,3,145,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Prosopium williamsoni,3,150,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Prosopium williamsoni,4,155,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Prosopium williamsoni,4,160,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Prosopium williamsoni,5,165,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Prosopium williamsoni,5,170,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Prosopium williamsoni,1,180,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Prosopium williamsoni,1,185,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Prosopium williamsoni,1,205,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Prosopium williamsoni,1,240,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Prosopium williamsoni,1,265,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Prosopium williamsoni,1,295,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Prosopium williamsoni,2,300,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Prosopium williamsoni,1,310,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Rhinichthys cataractae,2,0,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Rhinichthys cataractae,1,65,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Rhinichthys cataractae,1,80,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Rhinichthys cataractae,1,95,0,Main_SoChannel
13206305,43.67527778,-116.3536111,BRSouthChan2017,2017,Salmo trutta,1,275,0,Main_SoChannel
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Acrocheilus alutaceus,1,49,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Catostomus macrocheilus,332,0,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Catostomus macrocheilus,1,55,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Catostomus macrocheilus,1,61,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Catostomus macrocheilus,1,63,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Cyprinus carpio,6,0,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Lepomis cyanellus,2,0,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Lepomis cyanellus,1,35,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Lepomis cyanellus,1,40,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Lepomis cyanellus,1,130,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Micropterus salmoides,1,50,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Oncorhynchus mykiss,1,235,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Oncorhynchus mykiss,1,305,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Oncorhynchus mykiss,1,350,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,1,140,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,2,150,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,3,160,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,2,165,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,3,170,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,2,175,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,2,180,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,1,190,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,1,235,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,1,240,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,1,245,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,5,250,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,1,255,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,3,260,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,1,265,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,8,270,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,1,275,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,4,280,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,1,285,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,1,290,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,1,295,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,3,300,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,1,305,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,1,310,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,3,330,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,1,345,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,1,365,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Prosopium williamsoni,1,375,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Ptychocheilus oregonensis,15,0,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Ptychocheilus oregonensis,1,39,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Ptychocheilus oregonensis,1,40,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys cataractae,14,0,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys cataractae,1,30,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys cataractae,1,31,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys cataractae,1,32,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys cataractae,1,33,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys cataractae,1,34,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys cataractae,2,35,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys cataractae,2,40,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys cataractae,1,42,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys cataractae,1,55,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys falcatus,1,0,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys falcatus,1,22,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys falcatus,1,30,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys falcatus,1,31,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys falcatus,1,32,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys falcatus,1,33,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys falcatus,1,34,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys falcatus,1,35,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys falcatus,1,36,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys falcatus,1,38,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys falcatus,1,39,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys falcatus,1,55,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys falcatus,1,60,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys falcatus,1,65,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys osculus,10,0,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Rhinichthys osculus,1,43,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Richardsonius balteatus,6,0,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Richardsonius balteatus,1,40,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Richardsonius balteatus,1,50,0,Main_Middleton
13210050,43.6848841,-116.5737442,BRMiddl2017,2017,Richardsonius balteatus,1,120,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Catostomus macrocheilus,1,335,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Catostomus macrocheilus,1,395,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Catostomus macrocheilus,1,435,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Catostomus macrocheilus,1,440,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Catostomus macrocheilus,1,450,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Catostomus macrocheilus,2,455,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Catostomus macrocheilus,1,460,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Catostomus macrocheilus,1,465,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Catostomus macrocheilus,1,475,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Catostomus macrocheilus,6,480,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Catostomus macrocheilus,2,485,1,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Catostomus macrocheilus,1,490,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Catostomus macrocheilus,2,495,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Catostomus macrocheilus,3,500,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Catostomus macrocheilus,1,505,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Catostomus macrocheilus,2,510,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Catostomus macrocheilus,3,515,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Catostomus macrocheilus,1,520,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Catostomus macrocheilus,2,525,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Catostomus macrocheilus,1,535,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Catostomus macrocheilus,2,540,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Catostomus macrocheilus,4,545,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Catostomus macrocheilus,6,550,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Cyprinus carpio,1,500,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Cyprinus carpio,1,590,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Cyprinus carpio,1,610,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Cyprinus carpio,2,620,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Cyprinus carpio,1,625,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Cyprinus carpio,1,630,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Cyprinus carpio,1,640,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Cyprinus carpio,1,670,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Cyprinus carpio,1,675,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Cyprinus carpio,1,680,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Cyprinus carpio,1,695,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Cyprinus carpio,1,710,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Misgurnus anguillicaudatus,1,150,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Misgurnus anguillicaudatus,1,165,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Prosopium williamsoni,31,0,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Prosopium williamsoni,1,160,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Prosopium williamsoni,1,170,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Prosopium williamsoni,1,190,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Prosopium williamsoni,3,200,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Prosopium williamsoni,2,205,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Prosopium williamsoni,3,210,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Prosopium williamsoni,4,220,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Prosopium williamsoni,1,225,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Prosopium williamsoni,1,235,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Prosopium williamsoni,1,255,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Prosopium williamsoni,2,270,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Prosopium williamsoni,2,275,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Prosopium williamsoni,2,280,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Prosopium williamsoni,4,285,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Prosopium williamsoni,1,295,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Prosopium williamsoni,1,300,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Prosopium williamsoni,2,305,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Prosopium williamsoni,1,315,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Prosopium williamsoni,1,320,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Prosopium williamsoni,1,325,1,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Prosopium williamsoni,1,330,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Prosopium williamsoni,2,335,0,Main_Middleton
13211000,43.68888889,-116.6863889,BRCald2005,2005,Ptychocheilus oregonensis,1,365,0,Main_Middleton
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus macrocheilus,42,0,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus macrocheilus,1,44,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus macrocheilus,1,49,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus macrocheilus,1,53,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus macrocheilus,1,56,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus macrocheilus,1,57,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus macrocheilus,1,58,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus macrocheilus,1,61,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus macrocheilus,1,62,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus macrocheilus,1,65,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus macrocheilus,1,66,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus macrocheilus,1,68,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus macrocheilus,1,69,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus macrocheilus,1,70,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus macrocheilus,1,71,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus macrocheilus,1,73,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus macrocheilus,1,74,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus macrocheilus,1,75,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus macrocheilus,1,76,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus macrocheilus,1,77,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus macrocheilus,1,80,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus macrocheilus,1,87,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus macrocheilus,1,104,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus platyrhynchus,1,36,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus platyrhynchus,1,42,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus platyrhynchus,1,43,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus platyrhynchus,1,46,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus platyrhynchus,1,47,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus platyrhynchus,1,48,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus platyrhynchus,1,50,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus platyrhynchus,1,51,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus platyrhynchus,1,52,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus platyrhynchus,1,53,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus platyrhynchus,1,55,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus platyrhynchus,1,58,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus platyrhynchus,1,61,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus platyrhynchus,1,76,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Catostomus platyrhynchus,1,77,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Cyprinus carpio,9,0,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Micropterus dolomieu,1,39,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Micropterus dolomieu,1,51,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Micropterus dolomieu,2,100,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Micropterus dolomieu,2,215,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Micropterus dolomieu,1,220,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Micropterus dolomieu,3,225,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Micropterus dolomieu,2,230,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Micropterus dolomieu,2,235,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Micropterus dolomieu,1,275,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Misgurnus anguillicaudatus,1,50,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Misgurnus anguillicaudatus,1,65,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Misgurnus anguillicaudatus,1,72,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Misgurnus anguillicaudatus,1,77,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Misgurnus anguillicaudatus,1,79,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Misgurnus anguillicaudatus,1,103,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Pimephales promelas,1,48,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Pimephales promelas,1,65,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Prosopium williamsoni,1,165,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Prosopium williamsoni,1,170,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Prosopium williamsoni,2,175,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Prosopium williamsoni,2,185,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Prosopium williamsoni,3,195,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Rhinichthys cataractae,1,0,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Rhinichthys cataractae,1,32,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Rhinichthys cataractae,1,34,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Rhinichthys cataractae,1,38,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Rhinichthys cataractae,1,40,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Rhinichthys cataractae,1,41,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Rhinichthys cataractae,1,42,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Rhinichthys cataractae,1,45,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Rhinichthys cataractae,1,49,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Rhinichthys falcatus,1,37,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Rhinichthys falcatus,1,45,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Rhinichthys falcatus,1,48,0,Main_NotusParma
13213030,43.81516145,-117.0204359,BRParm2017,2017,Richardsonius balteatus,1,0,0,Main_NotusParma
